name,uri,genres,albums,tracks,last_album_date,first_album_date,popularity,followers,playlist_count,spotify_url,image_320,lastfm_listeners,lastfm_playcount,personal_playcount,lastfm_tags,summary,tour_status,tour_date,tour_coperformers,festival_coperformers
savage hands,spotify:artist:3z1C31NkSQPWEFGkXCp3zx,['metalcore'],2,18,2020-01-31,2018-03-02,46,46890,0,https://open.spotify.com/artist/3z1C31NkSQPWEFGkXCp3zx,https://i.scdn.co/image/ab67616100005174b1a324f04d1d3892ed7753c0,81754,1152566,3,"['post-hardcore', 'metalcore', 'alternative rock', 'alternative', 'metal']","Most people are fundamentally good—but sometimes, extraordinary circumstances bring out the most bitter, unkind and aggressive elements in even the most taciturn of folk. Lies, betrayal, cheating, stealing—it piles up and before you can stop yourself, in a fit of passion, you snap and let your true feelings show. That sincere, sinister, passive-aggressive emotional energy defines relative newcomers Savage Hands, who take a sharp, fun post-hardcore <a href=""https://www.last.fm/music/Savage+Hands"">Read more on Last.fm</a>",on_tour,2025-08-12,set(),Counter()
born of osiris,spotify:artist:4HgqjpBaWctBWVHafQIpRt,"['djent', 'deathcore', 'metalcore', 'metal', 'progressive metal']",9,103,2025-07-11,2007-10-07,53,357529,0,https://open.spotify.com/artist/4HgqjpBaWctBWVHafQIpRt,https://i.scdn.co/image/ab67616100005174d4446da7490f8b469972e79b,288132,14423746,0,"['deathcore', 'Progressive deathcore', 'metalcore', 'Progressive metal', 'death metal']","Born of Osiris is an American metal band, formed in 2003 in Chicago. The group has undergone a number of name changes before finally settling with Born of Osiris in 2007, basing the name off the Egyptian deity Osiris, and the tale of his son Horus. The band frequently take use of keyboards, synthesizers and programmed electronics. A vast majority of the band's songs are written in drop C tuning on six-string guitars and drop G on seven-strings.

The <a href=""https://www.last.fm/music/Born+of+Osiris"">Read more on Last.fm</a>",upcoming_tour,2025-09-25,set(),Counter()
hands like houses,spotify:artist:0u3d5PM2FuEuG5QuUdt8mT,"['post-hardcore', 'metalcore']",5,60,2025-02-14,2012-03-13,50,285141,0,https://open.spotify.com/artist/0u3d5PM2FuEuG5QuUdt8mT,https://i.scdn.co/image/ab676161000051743db71b3d682b6b51e3fa5a2b,211964,7951833,0,"['post-hardcore', 'experimental', 'electronic', 'rock', 'alternative rock']","Hands Like Houses is a rock group from Canberra, ACT, Australia.

The band is renowned for its live performances, glorious mustaches, and sophisticated musical style, garnering the group a large following in the Canberra area.

The group released one EP entitled ""Bear in Mind, I'm a Lion"" and were highly ranked on alternative radio station Triple J's Unearthed competition.

In 2010, the band went to Chango Studios in Florida to record its first work under its new name with producer Cameron Mizell <a href=""https://www.last.fm/music/Hands+Like+Houses"">Read more on Last.fm</a>",upcoming_tour,2025-10-03,set(),Counter()
blessthefall,spotify:artist:7t2C8WwLyKUKRe0LVh8zl9,"['metalcore', 'post-hardcore', 'screamo']",6,69,2018-03-23,2007,56,681461,0,https://open.spotify.com/artist/7t2C8WwLyKUKRe0LVh8zl9,https://i.scdn.co/image/ab67616100005174965130dadfdf76ccef54c926,715638,25911577,0,"['post-hardcore', 'screamo', 'metalcore', 'emocore', 'hardcore']","Blessthefall are an American metalcore (later)/post-hardcore (earlier) band from Phoenix, Arizona, United States, signed to Rise Records. 

The band was founded in 2004 by guitarist Mike Frisby, drummer Matt Traynor, and bassist and vocalist Jared Warth. Their debut studio album, His Last Walk, with original vocalist Craig Mabbitt, was released April 10, 2007. Their second studio album, Witness, with second vocalist Beau Bokan, was released October 6, 2009. <a href=""https://www.last.fm/music/blessthefall"">Read more on Last.fm</a>",not_touring,,set(),Counter()
i see stars,spotify:artist:3iCJOi5YKh247eutgCyLFe,"['metalcore', 'post-hardcore', 'screamo', 'deathstep']",10,103,2018-04-06,2009-04-14,55,497836,0,https://open.spotify.com/artist/3iCJOi5YKh247eutgCyLFe,https://i.scdn.co/image/ab67616100005174a1a68cc83c9817fb5796b42a,337688,14861112,0,"['post-hardcore', 'electronic', 'electronicore', 'Nintendocore', 'emo']","I See Stars are an electronicore band formed in Warren, Michigan in 2006.  The band's lineup consists of Devin Oliver, Brent Allen, Jeff Valentine, and Andrew Oliver.  I See Stars plays a mix of modern metalcore and EDM wih electropop elements mixed in. They use clean, sometimes synthesized vocals, along with screamed vocals.

Before the release of 3D, the band released an EP titled Green Light, Go! and a self titled compilation of demos before being signed to Sumerian Records, where they've since remained. <a href=""https://www.last.fm/music/I+See+Stars"">Read more on Last.fm</a>",upcoming_tour,2025-10-17,set(),Counter()
seven hours after violet,spotify:artist:55VwLwkPAOGFgYdU3QwE8Z,[],1,11,2024-10-11,2024-10-11,39,28837,0,https://open.spotify.com/artist/55VwLwkPAOGFgYdU3QwE8Z,https://i.scdn.co/image/ab676161000051745b109c38410efafc6b08d233,17609,155201,0,"['Nu Metal', 'metalcore', 'alternative metal', 'seen live', 'hardcore']","Seven Hours After Violet is an American metalcore band formed by System of a Down bassist Shavo Odadjian in 2024. <a href=""https://www.last.fm/music/Seven+Hours+After+Violet"">Read more on Last.fm</a>",not_touring,,set(),Counter()
of virtue,spotify:artist:4GnK2zRFtw1gBoiFORWHsA,['metalcore'],5,61,2023-10-27,2011-08-27,49,62304,0,https://open.spotify.com/artist/4GnK2zRFtw1gBoiFORWHsA,https://i.scdn.co/image/ab676161000051748c503b64b294ea481ad535d4,83589,1209452,0,"['metalcore', 'melodic hardcore', 'hardcore', 'melodic metalcore', 'Progressive']","Lansing Michigan's OF VIRTUE was formed in early 2009 from ex-members of THE PASSION WITHIN. Bringing a unique mix of technicality and emotion, they seamlessly weave haunting heartfelt melodies and driving progressive hardcore all with the poise and confidence of seasoned veterans despite still being young as musicians. Their energetic performances have been winning over fans of all genres. On August 27th 2011 their debut full-length cd Heartsounds released. <a href=""https://www.last.fm/music/Of+Virtue"">Read more on Last.fm</a>",on_tour,2025-07-15,set(),Counter()
bowling for soup,spotify:artist:5ND0mGcL9SKSjWIjPd0xIb,"['pop punk', 'punk']",26,293,2025-04-25,2005-11-15,64,1234981,0,https://open.spotify.com/artist/5ND0mGcL9SKSjWIjPd0xIb,https://i.scdn.co/image/ab676161000051742636fa6bb6cb7eed65b3e80f,1431688,26373110,0,"['pop punk', 'punk rock', 'rock', 'punk', 'alternative']","Bowling for Soup (acronym: BFS, or sometimes B4S) are a pop punk band based in Denton, Texas (but originally from Wichita Falls, Texas) formed in 1994 from the remains of an old metal band. Quoting Jaret Reddick, the lead singer, ""we wanted to make happy music"". They're known for their often humorous lyrics, upbeat guitar riffs, and Jaret's distinctive voice.

They are best known for their singles ""Girl All The Bad Guys Want"" in 2002 on Drunk Enough <a href=""https://www.last.fm/music/Bowling+for+Soup"">Read more on Last.fm</a>",upcoming_tour,2025-09-03,set(),Counter()
amie blu,spotify:artist:3WWvqxymB3Nypxej8XcQKC,[],1,9,2024-07-19,2024-07-19,44,32829,0,https://open.spotify.com/artist/3WWvqxymB3Nypxej8XcQKC,https://i.scdn.co/image/ab67616100005174538e8370354820f05ec92a7d,75146,579606,0,"['soul', 'rnb', 'pop', 'british']"," <a href=""https://www.last.fm/music/Amie+Blu"">Read more on Last.fm</a>",not_touring,,set(),Counter()
nieve ella,spotify:artist:14zhvja4OxwrmivOB3LHOn,[],0,0,,,42,39665,0,https://open.spotify.com/artist/14zhvja4OxwrmivOB3LHOn,https://i.scdn.co/image/ab6761610000517473b3709d727eae5b1b3fa061,54828,1425940,0,"['seen live', 'pop', 'indie pop', 'indie', 'indie rock']","Nieve Ella Pickering (born 1 January 2003) is an English singer. Her release, Young & Naive/Lifetime of Wanting, charted at No. 38 on the UK Independent Album Chart. She has also supported Dylan, Inhaler, Courteeners, and Girl in Red, and is a member of Loud LDN.

Her earlier works were inspired by Billie Eilish, while her later works including ""Girlfriend"" were inspired by Sam Fender, who she saw live in Birmingham in August 2021. In July 2023, Wonderland described her music as indie pop. <a href=""https://www.last.fm/music/Nieve+Ella"">Read more on Last.fm</a>",upcoming_tour,2025-08-23,set(),Counter()
the union underground,spotify:artist:54akiBa0DkNM3qkhnGRflb,"['nu metal', 'industrial metal']",2,22,2000-06-20,2000-06-20,46,133923,0,https://open.spotify.com/artist/54akiBa0DkNM3qkhnGRflb,https://i.scdn.co/image/ab67616100005174e307928590fc00b88d4583d4,179522,1574913,0,"['metal', 'Nu Metal', 'hard rock', 'rock', 'alternative metal']","The Union Underground is a Nu-Metal/Hard Rock band based in San Antonio, Texas. The band members were Bryan Scott, Patrick Kennison, Josh Memelo and John Moyer.

Two high school buddies, Bryan Scott (vocals) and Patrick Kennison (guitar) went on to make their own band after graduating. They had a studio in which they recorded, called Studio Underground. In the meantime, Josh Memelo (drums) and John Moyer (bass guitar) joined the band. They released an EP and sold more than 5,000 copies. <a href=""https://www.last.fm/music/The+Union+Underground"">Read more on Last.fm</a>",on_tour,2025-07-18,set(),Counter()
lamb of god,spotify:artist:3JFsVIxOn7STeilPICkkB2,"['groove metal', 'metal', 'heavy metal', 'nu metal', 'death metal']",13,189,2022-10-07,2000-09-26,66,2256837,0,https://open.spotify.com/artist/3JFsVIxOn7STeilPICkkB2,https://i.scdn.co/image/ab67616100005174b943a08242864dc3364a9478,1325491,69361404,0,"['metalcore', 'groove metal', 'metal', 'thrash metal', 'death metal']","Lamb of God is an American groove metal band, originally formed under the name Burn the Priest.

The roots of Lamb of God were planted in the year 1990, when Mark Morton, Chris Adler and John Campbell were friends at Virginia Commonwealth University. The trio began playing at Adler's house in Richmond weathering chilly conditions. ""There was no heat in the house,"" recalls Campbell. ""We would hang around the kerosene heaters, get really drunk and write metal songs. Fumes and Black Label beer were definitely what fueled our early days."" <a href=""https://www.last.fm/music/Lamb+of+God"">Read more on Last.fm</a>",upcoming_tour,2025-09-27,set(),Counter()
lyvia,spotify:artist:50lx8GGMkqblJrDSpaV0du,[],0,0,,,49,61817,0,https://open.spotify.com/artist/50lx8GGMkqblJrDSpaV0du,https://i.scdn.co/image/ab67616100005174e875db6306485ee41d0325d8,8562,121983,0,['seen live']," <a href=""https://www.last.fm/music/Lyvia"">Read more on Last.fm</a>",on_tour,2025-07-19,set(),Counter()
the cab,spotify:artist:2C2sVVXanbOpymYBMpsi89,[],2,24,2013-01-01,2008-04-07,57,563412,0,https://open.spotify.com/artist/2C2sVVXanbOpymYBMpsi89,https://i.scdn.co/image/ab67616100005174c58f5cd074141184c9b3a58c,735483,14630188,0,"['pop punk', 'alternative', 'powerpop', 'rock', 'seen live']","The Cab are an American rock band that emerged in Las Vegas, Nevada, in the mid-2000s. Known for their dynamic blend of rock, pop punk, and alternative sounds, the band released their debut album, Whisper War, released on April 29, 2008. 

Formed in 2004, The Cab consists of members Alex DeLeon (vocals), Joey Thunder (bass guitar), Chantry Johnson (lead guitar, backing vocals), and Dave Briggs (drums, percussion). They gained popularity through the music-sharing platform MySpace, where their demos and early releases attracted a growing fanbase. <a href=""https://www.last.fm/music/The+Cab"">Read more on Last.fm</a>",upcoming_tour,2025-10-08,set(),Counter()
superheaven,spotify:artist:1IHjrY7ygKbmLVoUV1VcXc,"['shoegaze', 'post-grunge']",3,33,2025-04-18,2013-04-05,66,406029,0,https://open.spotify.com/artist/1IHjrY7ygKbmLVoUV1VcXc,https://i.scdn.co/image/ab6761610000517470e164a7c5093e347f46edb0,704563,18822219,0,"['Grunge', 'alternative rock', 'post-grunge', 'rock', 'seen live']","Superheaven are a band from Doylestown, PA. They are formerly known as Daylight. Due to legal copyright issues, they have now changed their name to Superheaven. The band and its members will continue to operate and compose as they always have. Only the name has changed. 

Channeling alternative bands from the 90s, punk bands from the 80s and adding their own current attitude, Superheaven comes at you with catchy riffs and hooks that will make you want to scream out every word. <a href=""https://www.last.fm/music/Superheaven"">Read more on Last.fm</a>",upcoming_tour,2026-01-20,set(),Counter()
full of hell,spotify:artist:1i5rlthy5CmAYWaFOB0jhz,"['grindcore', 'mathcore', 'sludge metal', 'drone metal', 'death metal']",18,157,2025-05-16,2011-08-06,40,98360,0,https://open.spotify.com/artist/1i5rlthy5CmAYWaFOB0jhz,https://i.scdn.co/image/ab6761610000517492b7a5112c93bfd159fe5909,138361,6559788,0,"['grindcore', 'powerviolence', 'hardcore', 'Sludge', 'noise']","Full of Hell is a grindcore band formed in 2009 and based in Ocean City, Maryland and central Pennsylvania. Their sound is an amalgam of 90s grindcore/metalcore, sludge metal and noise; in addition, Full of Hell incorporates industrial and power electronics, which is usually interspersed throughout their relentless grinding death, although they have released a handful of power electronics-only recordings. They were signed to A389 Recordings, through which they released two full length albums <a href=""https://www.last.fm/music/Full+of+Hell"">Read more on Last.fm</a>",upcoming_tour,2025-10-22,set(),Counter()
quannnic,spotify:artist:6X9yxRiccMK40GHKfUFZEu,['shoegaze'],2,22,2023-11-10,2022-02-28,55,193917,0,https://open.spotify.com/artist/6X9yxRiccMK40GHKfUFZEu,https://i.scdn.co/image/ab6761610000517435d50b1eb1a84ad6ceb0dbb7,378836,11908513,0,"['shoegaze', 'indietronica', 'alternative rock', 'emo', 'indie']","quannnic is an indietronica and shoegaze artist from Florida, United States. <a href=""https://www.last.fm/music/quannnic"">Read more on Last.fm</a>",upcoming_tour,2025-09-28,set(),Counter()
slayer,spotify:artist:1IQ2e1buppatiN1bxUVkrk,"['thrash metal', 'metal', 'speed metal', 'heavy metal', 'groove metal', 'death metal']",18,318,2019-11-08,1983-12-03,68,4358007,0,https://open.spotify.com/artist/1IQ2e1buppatiN1bxUVkrk,https://i.scdn.co/image/643c0c72a9e44c2b65f0b9af158f525d55a15988,2134410,117867895,0,"['thrash metal', 'metal', 'seen live', 'speed metal', 'heavy metal']","Slayer are an American thrash metal band from Huntington Park, California. The band was formed in 1981 by guitarists Kerry King and Jeff Hanneman, drummer Dave Lombardo and bassist/vocalist Tom Araya. Slayer's fast and aggressive musical style made them one of the ""big four"" bands of thrash metal, alongside Metallica, Megadeth, and Anthrax. Slayer's final lineup comprised Araya, King, drummer Paul Bostaph (who replaced Lombardo in 1992 and again in 2013) and guitarist Gary Holt (who replaced Hanneman in 2011). <a href=""https://www.last.fm/music/Slayer"">Read more on Last.fm</a>",upcoming_tour,2025-09-20,set(),Counter()
crystal lake,spotify:artist:0A7d0PJxaLO7CGI94ht6PX,"['metalcore', 'deathcore', 'djent', 'metal']",5,49,2020-08-06,2014-08-06,47,218536,0,https://open.spotify.com/artist/0A7d0PJxaLO7CGI94ht6PX,https://i.scdn.co/image/ab6761610000517402fc24faf1d1057b7d98a14a,167922,4635507,0,"['metalcore', 'hardcore', 'japanese', 'Progressive rock', 'thrash metal']","There are multiple acts called Crystal Lake.
1)  Japanese metal band from Tokyo
2) A hardstyle duo.
3) Polish progressive rock/metal band
4) Brazilian thrash metal band
5) Dutch thrash metal band, later renamed to Crustacean
6) Hip-hop group from Huddersfield, UK. Released first EP under this name in 1999, then later albums in 2006 and 2011.

1) Crystal Lake is a Japanese djent band from Tokyo, formed in 2002. The band comprises guitarist Yudai Miyamoto and vocalist Ryo Kinoshita with support of bassist Mitsuru and drummer Gaku Taura <a href=""https://www.last.fm/music/Crystal+Lake"">Read more on Last.fm</a>",on_tour,2025-07-18,set(),Counter()
