Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3ekSwG9tFqkVVr8SdAi4Ep,"Sombre 16","The Darkest Place I've Ever Been","LANDMVRKS",2025-04-25,70303,51,false,bananaslug-10,2025-05-30T07:37:17Z,"metalcore,deathcore,metal","Arising Empire",0.675,0.934,4,-8.648,0,0.112,0.583,0.00000821,0.115,0.582,99.088,4
spotify:track:1MVCusu7dagBEe33xBoLPr,"The Great Unknown","The Darkest Place I've Ever Been","LANDMVRKS",2025-04-25,187743,56,false,bananaslug-10,2025-05-30T07:38:40Z,"metalcore,deathcore,metal","Arising Empire",0.503,0.932,1,-4.26,0,0.0496,0.000413,0,0.109,0.113,107.005,4
spotify:track:3Hp1CwSkbjtHqjtp7RcWg3,"La Valse Du Temps","The Darkest Place I've Ever Been","LANDMVRKS",2025-04-25,326920,57,false,bananaslug-10,2025-05-30T07:41:56Z,"metalcore,deathcore,metal","Arising Empire",0.449,0.848,1,-5.346,0,0.0398,0.00594,0,0.0881,0.0804,92.412,3
spotify:track:0fcxvCZrkbvsusfio4N7LD,"Deep Inferno","The Darkest Place I've Ever Been","LANDMVRKS",2025-04-25,212149,58,true,bananaslug-10,2025-05-30T07:46:36Z,"metalcore,deathcore,metal","Arising Empire",0.48,0.973,6,-3.369,0,0.108,0.000247,0.00000686,0.0436,0.257,155.107,4
spotify:track:3mBkZYZ7zj7WqB79PobaGn,"Requiem","The Darkest Place I've Ever Been","LANDMVRKS",2025-04-25,240868,58,true,bananaslug-10,2025-05-30T07:51:34Z,"metalcore,deathcore,metal","Arising Empire",0.375,0.95,6,-4.057,0,0.1,0.000975,0.0000422,0.122,0.04,174.733,4
spotify:track:3VSmxfoGlLGSeyMDyJp6QN,"Chimera (feat. Lil West)","Remember That You Will Die","Polyphia,Lil West",2022-10-28,236653,52,true,bananaslug-10,2025-06-02T06:37:38Z,"math rock,djent,progressive metal,progressive rock","Rise Records",0.664,0.835,8,-4.858,1,0.0442,0.0359,0.128,0.185,0.485,105.019,4
spotify:track:3EdP6zXUdiqg4135AtFoCI,"Make Me Disappear","Make Me Disappear","Dark Divine",2025-05-23,203667,55,false,bananaslug-10,2025-06-02T16:57:18Z,"metalcore","Thriller Records",0.474,0.915,10,-4.264,0,0.0854,0.000247,0.00333,0.53,0.278,104.994,4
spotify:track:7l4wNICRX17OKODI9l4yB6,"Cold","Deadly Fun","Dark Divine",2023-09-08,221298,54,false,bananaslug-10,2025-06-02T17:01:34Z,"metalcore","Thriller Records",0.392,0.865,4,-4.638,0,0.0425,0.000522,0.000346,0.249,0.128,169.9,4
spotify:track:5cCzoeB8yxcJEnaXqnt9Bt,"Burn The Witch","Deadly Fun (Deluxe Edition)","Dark Divine",2024-10-04,200300,48,true,bananaslug-10,2025-06-02T17:06:18Z,"metalcore","Thriller Records",0.464,0.959,2,-3.723,1,0.148,0.000178,0.0806,0.339,0.281,91.622,4
spotify:track:6mBSftiuToVdornRneG2fm,"Paper Crown","Deadly Fun","Dark Divine,Fame on Fire,Bryan Kuznitz",2023-09-08,173488,45,false,bananaslug-10,2025-06-02T17:09:02Z,"metalcore","Thriller Records",0.513,0.937,9,-4.405,0,0.0947,0.00121,0,0.375,0.531,122.097,4
spotify:track:6DmmOC2WoIqyl8eSxp7BOV,"Moving On","Deadly Fun","Dark Divine",2023-09-08,196454,43,false,bananaslug-10,2025-06-02T17:15:13Z,"metalcore","Thriller Records",0.362,0.873,10,-5.014,0,0.0601,0.000312,0.00000806,0.157,0.341,165.043,4
spotify:track:05xErRQreo7yQCTXVnNvv7,"Drown","Deadly Fun","Dark Divine",2023-09-08,208837,48,true,bananaslug-10,2025-06-02T17:19:22Z,"metalcore","Thriller Records",0.549,0.952,1,-4.415,1,0.0738,0.00313,0.00496,0.134,0.373,112.021,4
spotify:track:6diOGgX1E4bsFCqTCUMdjX,"Deadly Fun","Deadly Fun","Dark Divine",2023-09-08,217720,36,true,bananaslug-10,2025-06-02T17:25:15Z,"metalcore","Thriller Records",0.479,0.973,5,-4.211,1,0.113,0.00163,0.0000597,0.368,0.211,120.031,4
spotify:track:1BQfRy55hOtiirLxNUXMt9,"Terrifier","Deadly Fun","Dark Divine",2023-09-08,193792,40,false,bananaslug-10,2025-06-02T17:25:19Z,"metalcore","Thriller Records",0.464,0.978,1,-3.873,1,0.0994,0.00138,0.00000238,0.162,0.345,95.054,4
spotify:track:70A7yZlanVP2nEVly0F8EB,"Grave Digger","Deadly Fun","Dark Divine",2023-09-08,177296,35,false,bananaslug-10,2025-06-02T17:34:24Z,"metalcore","Thriller Records",0.486,0.926,2,-3.141,0,0.0643,0.00129,0,0.0655,0.421,95.062,4
spotify:track:53QkoELbY2Vzzb4EMkFJOB,"Temptation","Heaven in Hiding","Imminence",2021-11-26,223187,60,false,bananaslug-10,2025-06-04T08:33:34Z,"metalcore,metal,deathcore","Arising Empire",0.249,0.93,2,-4.23,1,0.0877,0.00169,0.024,0.175,0.196,180.125,4
spotify:track:7Aq4xs7pcJzKHczATqmiOY,"Infectious","Turn the Light On","Imminence",2019-05-03,232493,59,false,bananaslug-10,2025-06-04T08:37:57Z,"metalcore,metal,deathcore","Arising Empire",0.542,0.906,4,-6.064,0,0.0829,0.00114,0.0000874,0.108,0.375,120.002,4
spotify:track:68OfR28SM9D06I3UfGC2p9,"Erase","Turn the Light On","Imminence",2019-05-03,223089,57,false,bananaslug-10,2025-06-04T08:41:13Z,"metalcore,metal,deathcore","Arising Empire",0.341,0.975,1,-4.713,0,0.0984,0.0000442,0.000087,0.0879,0.132,154.961,4
spotify:track:26ANXDR5NMNiSZG657PPd7,"My Own Grave","Shaped By Fire","As I Lay Dying",2019-09-20,253317,60,false,bananaslug-10,2025-06-04T08:45:21Z,"metalcore,metal,deathcore","As I Lay Dying",0.474,0.995,5,-4.124,0,0.249,0.000113,0.00835,0.0519,0.0416,125.045,4
spotify:track:3VnBhHJdT7p05Wtenu4fmt,"Mr. Highway's Thinking About The End","Homesick","A Day To Remember",2009-02-03,255826,67,false,bananaslug-10,2025-06-08T05:25:57Z,"metalcore,post-hardcore,pop punk,screamo,emo","Victory Records",0.301,0.916,10,-6.218,0,0.0919,0.000132,0.0000184,0.293,0.451,150.091,4
spotify:track:1EZ35gYHH03sSYn9f1zpLc,"on the verge","EXCESSIVE GUILT","thrown",2024-08-30,134400,66,true,bananaslug-10,2025-06-10T00:24:19Z,"metalcore,deathcore","Arising Empire",0.536,0.97,2,-2.317,1,0.157,0.00013,0.0292,0.308,0.709,99.915,4
spotify:track:1S0z4FLaviCksg3qusRhuz,"guilt","EXCESSIVE GUILT","thrown",2024-08-30,156024,60,true,bananaslug-10,2025-06-10T00:25:42Z,"metalcore,deathcore","Arising Empire",0.207,0.99,10,-2.902,0,0.239,0.0000284,0.0531,0.308,0.46,88.404,4
spotify:track:7CmuIJZ7tKAw0ZqWpLAVi1,"grayout","EXTENDED PAIN","thrown",2022-03-23,120155,56,true,bananaslug-10,2025-06-10T00:28:31Z,"metalcore,deathcore","Arising Empire",0.407,0.985,10,-2.19,0,0.139,0.0000201,0.00533,0.226,0.376,80.242,4
spotify:track:4zkKwwSVUA6pDWL9F8Apky,"backfire","EXCESSIVE GUILT","thrown",2024-08-30,120064,58,true,bananaslug-10,2025-06-10T08:31:35Z,"metalcore,deathcore","Arising Empire",0.422,0.976,8,-2.569,1,0.199,0.000152,0.0146,0.355,0.707,159.988,4
spotify:track:6CpQSfRhXNm5O0cRoXJIh8,"dwell","EXTENDED PAIN","thrown",2022-03-23,107128,53,true,bananaslug-10,2025-06-10T08:34:18Z,"metalcore,deathcore","Arising Empire",0.346,0.983,4,-2.023,1,0.156,0.0000509,0.00888,0.102,0.466,199.967,4
spotify:track:2HlRU7EtN2djJVxQqHz8tr,"new low","EXTENDED PAIN","thrown",2022-03-23,158792,52,true,bananaslug-10,2025-06-11T01:58:10Z,"metalcore,deathcore","Arising Empire",0.31,0.995,5,-2.771,1,0.201,0.000295,0.00146,0.378,0.207,200.088,4
spotify:track:0hKjGGWCAthLTNAbO5drvs,"Heaven Shall Burn","The Black","Imminence",2024-04-12,247473,56,false,bananaslug-10,2025-06-14T07:37:06Z,"metalcore,metal,deathcore","Imminence",0.347,0.967,8,-3.92,1,0.128,0.000291,0.00125,0.065,0.159,107.488,4
spotify:track:5oB8lvHx6Ww4QC02EBUjRc,"Beyond the Pale","The Black","Imminence",2024-04-12,253863,53,false,bananaslug-10,2025-06-14T07:40:13Z,"metalcore,metal,deathcore","Imminence",0.35,0.963,7,-3.473,1,0.114,0.00054,0.00313,0.0841,0.151,89.952,4
spotify:track:0OVbVFdrOrNtyrhjoTqJPO,"The Call of the Void","The Black","Imminence",2024-04-12,231161,48,false,bananaslug-10,2025-06-14T07:59:11Z,"metalcore,metal,deathcore","Imminence",0.275,0.933,8,-3.303,0,0.114,0.0000792,0.00129,0.157,0.167,154.984,4
spotify:track:4g4byRNvlCBXrycixNFNcx,"Continuum","The Black","Imminence",2024-04-12,260820,45,false,bananaslug-10,2025-06-14T08:04:50Z,"metalcore,metal,deathcore","Imminence",0.123,0.841,9,-4.194,1,0.101,0.000232,0.0219,0.125,0.159,179.663,3
spotify:track:57yz82UQU8ggCxQbQN3xcU,"The Black","The Black","Imminence",2024-04-12,370464,59,false,bananaslug-10,2025-06-14T08:13:36Z,"metalcore,metal,deathcore","Imminence",0.24,0.676,2,-5.417,1,0.0538,0.00293,0.0189,0.0812,0.156,180.088,3
spotify:track:2Uq8o3398JlRbWdpvObYii,"God Fearing Man","The Return of The Black","Imminence",2025-03-07,319980,65,false,bananaslug-10,2025-06-14T08:23:23Z,"metalcore,metal,deathcore","Imminence",0.284,0.699,1,-5.269,1,0.0397,0.000638,0.448,0.124,0.0392,119.84,4
spotify:track:7oGCVuPEyp6m6DhXkU5Pfs,"Without Me","Dark Sun","Dayseeker",2022-11-04,224800,69,true,bananaslug-10,2025-06-14T18:29:24Z,"metalcore,post-hardcore","Spinefarm",0.421,0.819,1,-3.928,0,0.0403,0.0145,0,0.0911,0.17,92.602,4
spotify:track:1IQA1li1Io3D5WY6RNekD6,"Pale Moonlight","Pale Moonlight","Dayseeker",2025-04-23,220000,71,false,bananaslug-10,2025-06-14T18:33:12Z,"metalcore,post-hardcore","Spinefarm",0.429,0.892,2,-4.537,1,0.236,0.000477,0.000001,0.0701,0.242,75.037,4
spotify:track:62myDdLehDJdH4PG9gIt2x,"DIESEL","BODIES","Thornhill",2025-04-04,130500,53,false,bananaslug-10,2025-06-21T07:15:56Z,"metalcore,djent","UNFD",0.475,0.937,2,-5.4,1,0.0545,0.00000731,0.166,0.0917,0.529,133.035,3
spotify:track:0c5LR1RdTl6LXYVRHcGee5,"Silver Swarm","BODIES","Thornhill",2025-04-04,273524,58,false,bananaslug-10,2025-06-21T07:21:56Z,"metalcore,djent","UNFD",0.488,0.893,10,-6.254,0,0.0773,0.000276,0.0455,0.105,0.168,105.036,4
spotify:track:48Y6xWm5ayoOPfEhKNJQxt,"TONGUES","BODIES","Thornhill",2025-04-04,171434,56,false,bananaslug-10,2025-06-21T07:32:35Z,"metalcore,djent","UNFD",0.437,0.961,8,-4.225,1,0.0804,0.0000158,0.0155,0.343,0.2,91.019,4
spotify:track:1mK4v6sSCbKR2mMAWG2zMy,"Obsession","BODIES","Thornhill",2025-04-04,197674,60,false,bananaslug-10,2025-06-21T07:56:34Z,"metalcore,djent","UNFD",0.394,0.874,5,-4.827,0,0.0533,0.0000131,0.29,0.334,0.486,78.051,4
spotify:track:1fyHEYD5nCPYILDtsuOre9,"under the knife","BODIES","Thornhill",2025-04-04,238970,54,false,bananaslug-10,2025-06-21T07:46:47Z,"metalcore,djent","UNFD",0.467,0.946,0,-5.866,0,0.0776,0.000318,0.0502,0.335,0.369,103.018,4
spotify:track:0Gg9krMVwwsTC3URfYb7Hc,"For Now","BODIES","Thornhill",2025-04-04,245101,54,false,bananaslug-10,2025-06-21T07:57:16Z,"metalcore,djent","UNFD",0.446,0.587,10,-7.205,0,0.0298,0.0104,0.321,0.106,0.049,95.951,4
spotify:track:3lfX7NlM4Ta9ie0I6Ddt4Y,"nerv","BODIES","Thornhill",2025-04-04,192611,56,true,bananaslug-10,2025-06-22T07:58:32Z,"metalcore,djent","UNFD",0.405,0.965,8,-4.831,1,0.296,0.000338,0.000265,0.861,0.152,157.122,4
spotify:track:6WLYxpOiVsiOn6nWijTIpu,"Arkangel","Heroine","Thornhill",2022-06-03,250960,50,false,bananaslug-10,2025-06-23T14:21:31Z,"metalcore,djent","Epitaph",0.475,0.979,11,-4.998,0,0.0908,0.0000897,0.0619,0.318,0.114,105.003,4
spotify:track:1FwiT3BtuesIkm9WQgi5ky,"Casanova","Heroine","Thornhill",2022-06-03,238453,45,false,bananaslug-10,2025-06-23T14:28:54Z,"metalcore,djent","Epitaph",0.533,0.98,9,-3.725,1,0.122,0.0000114,0.0232,0.378,0.314,120.012,4
spotify:track:4gELxlWiK6bE3MCugUcefl,"A Crooked Melody","The Noble Art Of Self Destruction","Holding Absence",2023-08-25,233932,57,false,bananaslug-10,2025-06-24T05:38:23Z,"metalcore,post-hardcore,melodic hardcore","SHARPTONE",0.391,0.923,2,-5.546,0,0.0468,0.0000469,0.0000476,0.328,0.46,174.081,4
spotify:track:4jM5B0X8sIZY7GVJuEOdFR,"CRUSH","BODIES","Thornhill",2025-04-04,191924,49,false,bananaslug-10,2025-06-27T14:21:58Z,"metalcore,djent","UNFD",0.324,0.459,9,-10.462,0,0.0536,0.314,0.0408,0.214,0.0706,119.915,4
spotify:track:5hPjTibz6wInfJQvImFp9I,"Don't Reach For Me","You Won't Go Before You're Supposed To","Knocked Loose",2024-05-10,225240,61,true,bananaslug-10,2025-07-03T05:17:59Z,"hardcore,metalcore,deathcore,hardcore punk","Pure Noise Records",0.349,0.959,1,-2.594,0,0.284,0.0000794,0.00107,0.174,0.154,144.959,3
spotify:track:12KkNzIniU4U2LAHNgVDvw,"Blinding Faith","You Won't Go Before You're Supposed To","Knocked Loose",2024-05-10,171090,62,false,bananaslug-10,2025-06-27T15:54:03Z,"hardcore,metalcore,deathcore,hardcore punk","Pure Noise Records",0.261,0.962,9,-2.54,1,0.226,0.0000145,0.0193,0.215,0.218,165.887,4
spotify:track:7sSnydn10cmiEDOd4hPKxU,"Piece By Piece","You Won't Go Before You're Supposed To","Knocked Loose",2024-05-10,171176,54,false,bananaslug-10,2025-06-27T16:00:52Z,"hardcore,metalcore,deathcore,hardcore punk","Pure Noise Records",0.244,0.97,9,-1.838,1,0.237,0.0000135,0.00292,0.522,0.115,174.752,4
spotify:track:6XpWCxEdQDbHygtWnBY9Eu,"Everything is Quiet Now","Upon Loss Singles","Knocked Loose",2023-06-14,215567,57,false,bananaslug-10,2025-07-03T05:58:11Z,"hardcore,metalcore,deathcore,hardcore punk","Pure Noise Records",0.375,0.981,9,-3.242,0,0.246,0.000648,0.0285,0.246,0.147,128.163,4
spotify:track:3IXBQaQJ5ljpWwndAVvixg,"Slaughterhouse 2 (feat. Chris Motionless)","You Won't Go Before You're Supposed To","Knocked Loose,Motionless In White,Chris Motionless",2024-05-10,183721,59,false,bananaslug-10,2025-07-03T05:58:16Z,"hardcore,metalcore,deathcore,hardcore punk,metal,screamo","Pure Noise Records",0.296,0.996,4,-1.799,1,0.271,0.0000236,0.00021,0.305,0.112,143.983,4
